,symbol,name,slug,logo,type,objectID,_highlightResult,popularity,tokenName,tagline,lastUpdated
2133,CJC,CryptoJournal,cryptojournal,https://messari.io/asset-images/ed49b169-92ab-4993-a6fd-fb92edc2a5db/128.png,asset,ed49b169-92ab-4993-a6fd-fb92edc2a5db,"{'symbol': {'value': '<b>C</b>JC', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}, 'name': {'value': '<b>C</b>ryptoJournal', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}}",0.0,,,
2134,COB,Cobinhood,cobinhood-1,https://messari.io/asset-images/ec9a2870-3a71-45ec-b700-02d42f0c0a40/128.png,asset,ec9a2870-3a71-45ec-b700-02d42f0c0a40,"{'symbol': {'value': '<b>C</b>OB', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}, 'name': {'value': '<b>C</b>obinhood', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}}",0.0,,,
2135,CO2,ClimateCoin,climatecoin-1,https://messari.io/asset-images/ec0994fd-4fd6-470b-8f11-ab8fdbb15d6a/128.png,asset,ec0994fd-4fd6-470b-8f11-ab8fdbb15d6a,"{'symbol': {'value': '<b>C</b>O2', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}, 'name': {'value': '<b>C</b>limateCoin', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}}",0.0,,,
2136,CIRC,CryptoCircuits,cryptocircuits,https://messari.io/asset-images/ec057d7f-b5d9-46c0-a9c7-196759dff8d4/128.png,asset,ec057d7f-b5d9-46c0-a9c7-196759dff8d4,"{'symbol': {'value': '<b>C</b>IRC', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}, 'name': {'value': '<b>C</b>ryptoCircuits', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}}",0.0,,,
2137,CRAFT,Craftcoin,craftcoin,https://messari.io/asset-images/eb24b272-a79e-4de6-aca3-4f278dd3e5fc/128.png,asset,eb24b272-a79e-4de6-aca3-4f278dd3e5fc,"{'symbol': {'value': '<b>C</b>RAFT', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}, 'name': {'value': '<b>C</b>raftcoin', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}}",0.0,,,
2138,CAT,BitClave,bitclave-1,https://messari.io/asset-images/eb031989-4aba-48b7-a508-c7d019fc0c52/128.png,asset,eb031989-4aba-48b7-a508-c7d019fc0c52,"{'symbol': {'value': '<b>C</b>AT', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}, 'name': {'value': 'BitClave', 'matchLevel': 'none', 'matchedWords': []}}",0.0,,,
2139,CHEAP,Cheapcoin,cheapcoin,https://messari.io/asset-images/e9789a08-f4b6-49d9-a088-f59d6223fd2f/128.png,asset,e9789a08-f4b6-49d9-a088-f59d6223fd2f,"{'symbol': {'value': '<b>C</b>HEAP', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}, 'name': {'value': '<b>C</b>heapcoin', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}}",0.0,,,
2140,C2,Coin2.1,coin2-1,https://messari.io/asset-images/e8f1b484-9102-4c03-b594-1de4e3516ce8/128.png,asset,e8f1b484-9102-4c03-b594-1de4e3516ce8,"{'symbol': {'value': '<b>C</b>2', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}, 'name': {'value': '<b>C</b>oin2.1', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}}",0.0,,,
2141,CHERRY,Cherry,cherry,https://messari.io/asset-images/e78fb2ae-d701-46e3-9dbd-b2607775befa/128.png,asset,e78fb2ae-d701-46e3-9dbd-b2607775befa,"{'symbol': {'value': '<b>C</b>HERRY', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}, 'name': {'value': '<b>C</b>herry', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}}",0.0,Cherry,,
2142,CLAM,CLAMs,clams,https://messari.io/asset-images/e76c09b2-7b8c-4ead-a455-ebad2ee086a5/128.png,asset,e76c09b2-7b8c-4ead-a455-ebad2ee086a5,"{'symbol': {'value': '<b>C</b>LAM', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}, 'name': {'value': '<b>C</b>LAMs', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}}",0.0,CLAMs,"A Bitcoin, Litecoin, and Dogecoin airdropped token",
2143,CTC,Culture Ticket Chain,culture-ticket-chain,https://messari.io/asset-images/e6335d2d-fae2-47c6-a033-b0f6187c0cd8/128.png,asset,e6335d2d-fae2-47c6-a033-b0f6187c0cd8,"{'symbol': {'value': '<b>C</b>TC', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}, 'name': {'value': '<b>C</b>ulture Ticket <b>C</b>hain', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}}",0.0,,,
2144,CLP,Chilean Peso,chilean-peso,https://messari.io/asset-images/e428b3b2-08a4-47a3-8e0b-d253d6f8fcda/128.png,asset,e428b3b2-08a4-47a3-8e0b-d253d6f8fcda,"{'symbol': {'value': '<b>C</b>LP', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}, 'name': {'value': '<b>C</b>hilean Peso', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}}",0.0,,,
2145,CCT,Crystal Clear ,crystal-clear,https://messari.io/asset-images/e04c310f-29cd-4558-92ca-fa0b2db33fc1/128.png,asset,e04c310f-29cd-4558-92ca-fa0b2db33fc1,"{'symbol': {'value': '<b>C</b>CT', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}, 'name': {'value': '<b>C</b>rystal <b>C</b>lear ', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}}",0.0,,,
2146,CLN,Colu Local Network,colu-local-network-1,https://messari.io/asset-images/df8335cc-aee7-4d4d-8b90-af0585066697/128.png,asset,df8335cc-aee7-4d4d-8b90-af0585066697,"{'symbol': {'value': '<b>C</b>LN', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}, 'name': {'value': '<b>C</b>olu Local Network', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}}",0.0,,,
2147,CHAN,ChanCoin,chancoin,https://messari.io/asset-images/df3a61c9-472d-4372-9b52-d6526abd7af1/128.png,asset,df3a61c9-472d-4372-9b52-d6526abd7af1,"{'symbol': {'value': '<b>C</b>HAN', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}, 'name': {'value': '<b>C</b>hanCoin', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}}",0.0,,,
2148,CKS,Chicks,chicks,https://messari.io/asset-images/df005062-dbbf-45f3-a7f1-01041e2b21f0/128.png,asset,df005062-dbbf-45f3-a7f1-01041e2b21f0,"{'symbol': {'value': '<b>C</b>KS', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}, 'name': {'value': '<b>C</b>hicks', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}}",0.0,,,
2149,CLINT,Clinton,clinton,https://messari.io/asset-images/de3b9679-7adc-4491-8ca2-331432f1faea/128.png,asset,de3b9679-7adc-4491-8ca2-331432f1faea,"{'symbol': {'value': '<b>C</b>LINT', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}, 'name': {'value': '<b>C</b>linton', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}}",0.0,,,
2150,CSMIC,Cosmic,cosmic,https://messari.io/asset-images/ddfb4b8a-5646-402b-ac1b-0f869d70f0b2/128.png,asset,ddfb4b8a-5646-402b-ac1b-0f869d70f0b2,"{'symbol': {'value': '<b>C</b>SMIC', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}, 'name': {'value': '<b>C</b>osmic', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}}",0.0,,,
2151,CPY,COPYTRACK,copytrack-1,https://messari.io/asset-images/dc1645f5-37d5-4c10-a898-56eef7a3278e/128.png,asset,dc1645f5-37d5-4c10-a898-56eef7a3278e,"{'symbol': {'value': '<b>C</b>PY', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}, 'name': {'value': '<b>C</b>OPYTRACK', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}}",0.0,,,
2152,CACH,CacheCoin,cachecoin,https://messari.io/asset-images/dbd39ebe-99c9-43b2-b8cd-2ea772dd3352/128.png,asset,dbd39ebe-99c9-43b2-b8cd-2ea772dd3352,"{'symbol': {'value': '<b>C</b>ACH', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}, 'name': {'value': '<b>C</b>acheCoin', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}}",0.0,,,
2153,CMX,CoinMiningIndex,coinminingindex,https://messari.io/asset-images/d9704ef6-7ad1-46da-b214-c6cd2413047a/128.png,asset,d9704ef6-7ad1-46da-b214-c6cd2413047a,"{'symbol': {'value': '<b>C</b>MX', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}, 'name': {'value': '<b>C</b>oinMiningIndex', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}}",0.0,,,
2154,CORG,Corgi,corgi,https://messari.io/asset-images/d83eaeb1-0577-472c-977e-867cc05ca7fd/128.png,asset,d83eaeb1-0577-472c-977e-867cc05ca7fd,"{'symbol': {'value': '<b>C</b>ORG', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}, 'name': {'value': '<b>C</b>orgi', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}}",0.0,,,
2155,CMC,communist,communist,https://messari.io/asset-images/d6b81ac5-f984-4238-8de7-f6e463adcfef/128.png,asset,d6b81ac5-f984-4238-8de7-f6e463adcfef,"{'symbol': {'value': '<b>C</b>MC', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}, 'name': {'value': '<b>c</b>ommunist', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}}",0.0,,,
2156,CRY,CRY,cry,https://messari.io/asset-images/d6b4f4a2-e1af-4037-80f3-dc55d0c8eb1c/128.png,asset,d6b4f4a2-e1af-4037-80f3-dc55d0c8eb1c,"{'symbol': {'value': '<b>C</b>RY', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}, 'name': {'value': '<b>C</b>RY', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}}",0.0,,,
2157,CDX,CDX Network,cdx-network,https://messari.io/asset-images/d504bdf8-17d4-4720-849a-9cff520dce08/128.png,asset,d504bdf8-17d4-4720-849a-9cff520dce08,"{'symbol': {'value': '<b>C</b>DX', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}, 'name': {'value': '<b>C</b>DX Network', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}}",0.0,,,
2158,CCN,CannaCoin,cannacoin,https://messari.io/asset-images/d428777b-ec0a-44cb-919d-a5bfe943d4eb/128.png,asset,d428777b-ec0a-44cb-919d-a5bfe943d4eb,"{'symbol': {'value': '<b>C</b>CN', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}, 'name': {'value': '<b>C</b>annaCoin', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}}",0.0,,,
2159,CAMI,CAMI,cami,https://messari.io/asset-images/d3680961-9b95-4ffc-9a22-a361adc4fdee/128.png,asset,d3680961-9b95-4ffc-9a22-a361adc4fdee,"{'symbol': {'value': '<b>C</b>AMI', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}, 'name': {'value': '<b>C</b>AMI', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}}",0.0,CAMI,,
2160,CARBON,Carboncoin,carboncoin,https://messari.io/asset-images/d0baa92d-bf14-40f8-b1d5-ada4bbd13bdd/128.png,asset,d0baa92d-bf14-40f8-b1d5-ada4bbd13bdd,"{'symbol': {'value': '<b>C</b>ARBON', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}, 'name': {'value': '<b>C</b>arboncoin', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}}",0.0,,,
2161,CKUSD,CK USD,ck-usd,https://messari.io/asset-images/cff0956d-a3a8-474e-8f0d-056fe6b92838/128.png,asset,cff0956d-a3a8-474e-8f0d-056fe6b92838,"{'symbol': {'value': '<b>C</b>KUSD', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}, 'name': {'value': '<b>C</b>K USD', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}}",0.0,,,
2162,CAD,Canadian Dollar,canadian-dollar,https://messari.io/asset-images/cee1a63d-4015-4b73-996c-124af506020d/128.png,asset,cee1a63d-4015-4b73-996c-124af506020d,"{'symbol': {'value': '<b>C</b>AD', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}, 'name': {'value': '<b>C</b>anadian Dollar', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}}",0.0,,,
2163,CON,PayCon,paycon,https://messari.io/asset-images/cd491119-ef0e-4db5-880f-1d0114ea1cb5/128.png,asset,cd491119-ef0e-4db5-880f-1d0114ea1cb5,"{'symbol': {'value': '<b>C</b>ON', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}, 'name': {'value': 'PayCon', 'matchLevel': 'none', 'matchedWords': []}}",0.0,,,
2164,CCC,Concierge Coin,concierge-coin,https://messari.io/asset-images/cc77e809-9b56-4be7-a556-64bdfacc08af/128.png,asset,cc77e809-9b56-4be7-a556-64bdfacc08af,"{'symbol': {'value': '<b>C</b>CC', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}, 'name': {'value': '<b>C</b>oncierge <b>C</b>oin', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}}",0.0,,,
2165,CTIC,Coimatic,coimatic,https://messari.io/asset-images/cc190019-dd14-42f2-97ac-3bdde4045e96/128.png,asset,cc190019-dd14-42f2-97ac-3bdde4045e96,"{'symbol': {'value': '<b>C</b>TIC', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}, 'name': {'value': '<b>C</b>oimatic', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}}",0.0,,,
2166,CRPS,CryptoPennies,cryptopennies,https://messari.io/asset-images/cb8be93a-5e4a-4714-a8bc-2d6274e1ac90/128.png,asset,cb8be93a-5e4a-4714-a8bc-2d6274e1ac90,"{'symbol': {'value': '<b>C</b>RPS', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}, 'name': {'value': '<b>C</b>ryptoPennies', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}}",0.0,,,
2167,CAS,Cashaa,cashaa-1,https://messari.io/asset-images/c8f34712-bf01-4bd6-9281-25c60c9501b7/128.png,asset,c8f34712-bf01-4bd6-9281-25c60c9501b7,"{'symbol': {'value': '<b>C</b>AS', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}, 'name': {'value': '<b>C</b>ashaa', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}}",0.0,,,
2168,CROP,Cropcoin,cropcoin,https://messari.io/asset-images/c8145913-503d-4c62-a8cc-bd5a23a2a835/128.png,asset,c8145913-503d-4c62-a8cc-bd5a23a2a835,"{'symbol': {'value': '<b>C</b>ROP', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}, 'name': {'value': '<b>C</b>ropcoin', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}}",0.0,,,
2169,CSBTC,CSBTC,csbtc,https://messari.io/asset-images/c4abcfbc-06b6-49ca-97a4-fe32b976e27c/128.png,asset,c4abcfbc-06b6-49ca-97a4-fe32b976e27c,"{'symbol': {'value': '<b>C</b>SBTC', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}, 'name': {'value': '<b>C</b>SBTC', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}}",0.0,,,
2170,COX,CobraCoin,cobracoin,https://messari.io/asset-images/c42010df-e268-4ca6-b273-0fcd43487a6e/128.png,asset,c42010df-e268-4ca6-b273-0fcd43487a6e,"{'symbol': {'value': '<b>C</b>OX', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}, 'name': {'value': '<b>C</b>obraCoin', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}}",0.0,,,
2171,CPCHAIN,CPChain,cpchain,https://messari.io/asset-images/c2ad3a82-d15d-4aab-a103-0af53e5512eb/128.png,asset,c2ad3a82-d15d-4aab-a103-0af53e5512eb,"{'symbol': {'value': '<b>C</b>PCHAIN', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}, 'name': {'value': '<b>C</b>PChain', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}}",0.0,,,
2172,CNNBT,CNNBT,cnnbt,https://messari.io/asset-images/c2805c4a-935b-48a0-a3e9-0c4397c9179a/128.png,asset,c2805c4a-935b-48a0-a3e9-0c4397c9179a,"{'symbol': {'value': '<b>C</b>NNBT', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}, 'name': {'value': '<b>C</b>NNBT', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}}",0.0,,,
2173,CZECO,CZECO,czeco,https://messari.io/asset-images/c17f32f7-8105-4c0c-98b9-c3c32dd00c94/128.png,asset,c17f32f7-8105-4c0c-98b9-c3c32dd00c94,"{'symbol': {'value': '<b>C</b>ZECO', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}, 'name': {'value': '<b>C</b>ZECO', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}}",0.0,,,
2174,CDCC,CDCC,cdcc,https://messari.io/asset-images/c1139298-7c00-47ea-a5a4-28b0ff38cd36/128.png,asset,c1139298-7c00-47ea-a5a4-28b0ff38cd36,"{'symbol': {'value': '<b>C</b>DCC', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}, 'name': {'value': '<b>C</b>DCC', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}}",0.0,,,
2175,CNX,Cryptonex,cryptonex,https://messari.io/asset-images/bd582572-ad48-4005-85ea-f741e4ce7a47/128.png,asset,bd582572-ad48-4005-85ea-f741e4ce7a47,"{'symbol': {'value': '<b>C</b>NX', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}, 'name': {'value': '<b>C</b>ryptonex', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}}",0.0,Cryptonex,A peer-to-peer digital asset exchange protocol,
2176,CCH,CCH,cch,https://messari.io/asset-images/bcf9bfac-ac4f-4ce6-b0ae-799e0a96adad/128.png,asset,bcf9bfac-ac4f-4ce6-b0ae-799e0a96adad,"{'symbol': {'value': '<b>C</b>CH', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}, 'name': {'value': '<b>C</b>CH', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}}",0.0,,,
2177,CREAK,Creakcoin,creakcoin,https://messari.io/asset-images/bcb3fa50-7cc2-4303-b9f1-d030aa73c015/128.png,asset,bcb3fa50-7cc2-4303-b9f1-d030aa73c015,"{'symbol': {'value': '<b>C</b>REAK', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}, 'name': {'value': '<b>C</b>reakcoin', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}}",0.0,,,
2178,CNMC,CNMC,cnmc,https://messari.io/asset-images/bc0349ac-15f5-47d8-a589-23682e04d4d6/128.png,asset,bc0349ac-15f5-47d8-a589-23682e04d4d6,"{'symbol': {'value': '<b>C</b>NMC', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}, 'name': {'value': '<b>C</b>NMC', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}}",0.0,,,
2179,CD,Candle,candle,https://messari.io/asset-images/bb586289-bfc6-4164-a05a-8d03754f0f01/128.png,asset,bb586289-bfc6-4164-a05a-8d03754f0f01,"{'symbol': {'value': '<b>C</b>D', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}, 'name': {'value': '<b>C</b>andle', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}}",0.0,,,
2180,CWV,CryptoWorld.VIP,cryptoworld-vip,https://messari.io/asset-images/b90d9faa-70d2-4be4-9ff8-8f1a84480ee9/128.png,asset,b90d9faa-70d2-4be4-9ff8-8f1a84480ee9,"{'symbol': {'value': '<b>C</b>WV', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}, 'name': {'value': '<b>C</b>ryptoWorld.VIP', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}}",0.0,,,
2181,CNYT,CNY Tether,cny-tether,https://messari.io/asset-images/b739cecc-4d31-498b-a363-dfc3defd33cd/128.png,asset,b739cecc-4d31-498b-a363-dfc3defd33cd,"{'symbol': {'value': '<b>C</b>NYT', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}, 'name': {'value': '<b>C</b>NY Tether', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}}",0.0,,,
2182,CTX,Centauri,centauri,https://messari.io/asset-images/b6b0bf0c-d2c4-4cb6-84a4-0408bf49bd8c/128.png,asset,b6b0bf0c-d2c4-4cb6-84a4-0408bf49bd8c,"{'symbol': {'value': '<b>C</b>TX', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}, 'name': {'value': '<b>C</b>entauri', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}}",0.0,,,
2183,CTIC3,Coimatic 3.0,coimatic-3-0,https://messari.io/asset-images/b663972e-326a-4b00-b072-04134997ed9c/128.png,asset,b663972e-326a-4b00-b072-04134997ed9c,"{'symbol': {'value': '<b>C</b>TIC3', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}, 'name': {'value': '<b>C</b>oimatic 3.0', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}}",0.0,,,
2184,CBD,CBD Crystals,cbd-crystals,https://messari.io/asset-images/b533f4fa-cef9-4906-8f08-b78bd7fdcc1b/128.png,asset,b533f4fa-cef9-4906-8f08-b78bd7fdcc1b,"{'symbol': {'value': '<b>C</b>BD', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}, 'name': {'value': '<b>C</b>BD <b>C</b>rystals', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}}",0.0,,,
2185,CVN,CVCoin,cvcoin,https://messari.io/asset-images/b4ea78c4-eb05-4b44-aa3f-f6fc345245ed/128.png,asset,b4ea78c4-eb05-4b44-aa3f-f6fc345245ed,"{'symbol': {'value': '<b>C</b>VN', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}, 'name': {'value': '<b>C</b>VCoin', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}}",0.0,,,
2186,CAB,Cabbage,cabbage,https://messari.io/asset-images/b479b827-21d0-47ec-abc7-aa82635da259/128.png,asset,b479b827-21d0-47ec-abc7-aa82635da259,"{'symbol': {'value': '<b>C</b>AB', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}, 'name': {'value': '<b>C</b>abbage', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}}",0.0,,,
2187,CB,Cryptobyte,cryptobyte,https://messari.io/asset-images/b4569148-148f-4511-b386-663d1212a0f9/128.png,asset,b4569148-148f-4511-b386-663d1212a0f9,"{'symbol': {'value': '<b>C</b>B', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}, 'name': {'value': '<b>C</b>ryptobyte', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}}",0.0,,,
2188,CRNK,CrankCoin,crankcoin,https://messari.io/asset-images/b40129bf-7cd9-4e2a-84a4-4f1602a7fefd/128.png,asset,b40129bf-7cd9-4e2a-84a4-4f1602a7fefd,"{'symbol': {'value': '<b>C</b>RNK', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}, 'name': {'value': '<b>C</b>rankCoin', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}}",0.0,,,
2189,COLR,Color,color,https://messari.io/asset-images/b1245142-dc9e-4f82-9891-728ec1f1a36c/128.png,asset,b1245142-dc9e-4f82-9891-728ec1f1a36c,"{'symbol': {'value': '<b>C</b>OLR', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}, 'name': {'value': '<b>C</b>olor', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['c']}}",0.0,,,
